date,000300.SH,000905.SH,000852.SH,399006.SZ,399102.SZ
2018/8/24,3325.3347,4852.2887,5116.1391,1450.0912,1751.5261
2018/8/27,3406.5735,4960.0655,5229.3611,1493.4329,1798.6392
2018/8/28,3400.1705,4974.2072,5233.5027,1493.1057,1800.8202
2018/8/29,3386.5736,4941.9607,5203.7117,1481.1915,1789.2073
2018/8/30,3351.0942,4867.1214,5114.2663,1457.916,1757.7602
2018/8/31,3334.5036,4814.8237,5057.9848,1435.2005,1732.3542
2018/9/3,3321.8248,4838.873,5054.1051,1443.6877,1739.3198
2018/9/4,3363.8984,4890.2806,5113.1474,1455.5027,1761.1172
2018/9/5,3298.1412,4815.0343,5032.502,1430.2399,1733.8514
2018/9/6,3262.8808,4793.3454,5012.5093,1422.8699,1729.3673
2018/9/7,3277.6438,4791.7779,5022.2844,1425.2289,1729.0766
2018/9/10,3230.0681,4704.8782,4923.6444,1390.8229,1687.4796
2018/9/11,3224.2116,4702.9032,4925.3007,1395.1665,1697.5272
2018/9/12,3202.0248,4693.9743,4919.8057,1385.7962,1693.2879
2018/9/13,3236.5662,4721.2121,4958.1648,1391.2791,1703.7405
2018/9/14,3242.0902,4670.0799,4907.9343,1366.5653,1675.1006
2018/9/17,3204.9224,4602.3901,4831.5632,1349.7765,1648.8273
2018/9/18,3269.4319,4683.5056,4917.3504,1377.3027,1681.414
2018/9/19,3312.4823,4736.8934,4970.012,1392.4026,1700.4039
2018/9/20,3310.1258,4733.4806,4951.5849,1387.6192,1694.1414
2018/9/21,3410.4856,4805.2151,5011.6909,1411.119,1717.9327
2018/9/25,3379.8043,4792.5507,4995.6951,1405.806,1711.0366
2018/9/26,3417.2413,4815.6306,5017.0582,1420.7498,1724.4195
2018/9/27,3403.5902,4755.3803,4945.6907,1400.3593,1694.0548
2018/9/28,3438.8649,4800.7287,4987.2727,1411.3398,1710.0975
2018/10/8,3290.8988,4646.4929,4817.4336,1353.6711,1638.3266
2018/10/9,3288.6906,4634.8939,4818.7327,1345.9527,1636.7603
2018/10/10,3281.5978,4629.8877,4812.4269,1346.7045,1638.1765
2018/10/11,3124.1139,4307.4208,4456.6084,1261.8831,1523.5802
2018/10/12,3170.7262,4278.0353,4427.6804,1268.4055,1521.1171
2018/10/15,3126.4516,4199.1532,4358.869,1250.2184,1502.3169
2018/10/16,3100.9738,4099.6831,4261.1731,1216.6868,1466.0799
2018/10/17,3118.2463,4133.3832,4292.1965,1231.8615,1480.5437
2018/10/18,3044.3918,4018.4614,4149.4442,1205.0314,1439.9443
2018/10/19,3134.9455,4127.9854,4241.2335,1249.8896,1485.7636
2018/10/22,3270.2732,4333.1445,4452.7369,1314.9449,1560.5662
2018/10/23,3183.4257,4253.5561,4379.0558,1292.0559,1533.3369
2018/10/24,3188.2018,4245.4884,4377.5508,1284.1023,1528.2075
2018/10/25,3194.3084,4234.4208,4345.3271,1273.6029,1512.7927
2018/10/26,3173.635,4233.9585,4359.4744,1263.1881,1507.8987
2018/10/29,3076.8889,4162.5255,4296.699,1250.4796,1490.4025
2018/10/30,3110.2605,4204.5424,4336.6497,1259.948,1505.3301
2018/10/31,3153.8234,4272.5518,4400.6132,1275.5743,1525.6935
2018/11/1,3177.0338,4298.9837,4428.7364,1286.3265,1540.0442
2018/11/2,3290.2455,4437.9456,4564.1771,1348.2794,1601.0752
2018/11/5,3262.8351,4440.8274,4598.2011,1348.8759,1604.3709
2018/11/6,3243.1504,4438.0965,4603.1086,1349.1087,1600.7234
2018/11/7,3221.9101,4415.136,4592.8355,1345.7678,1599.6624
2018/11/8,3212.7737,4382.3286,4572.3781,1329.5909,1586.0123
2018/11/9,3167.4442,4368.6143,4561.2128,1322.8308,1582.6189
2018/11/12,3205.1407,4481.6881,4697.3459,1368.7907,1635.2739
2018/11/13,3237.3823,4563.5351,4790.4482,1392.0549,1664.517
2018/11/14,3204.9427,4545.5089,4791.2259,1385.7324,1660.8778
2018/11/15,3242.3715,4619.8141,4871.0891,1405.2479,1691.678
2018/11/16,3257.6735,4659.0965,4923.9862,1403.2829,1696.3198
2018/11/19,3294.6031,4670.737,4942.4919,1394.4,1691.2104
2018/11/20,3218.4076,4537.4493,4811.8817,1355.3343,1646.0522
2018/11/21,3226.4918,4554.6747,4847.0361,1363.0284,1658.5647
2018/11/22,3214.4273,4551.3264,4850.1307,1353.9237,1655.8546
2018/11/23,3143.4752,4374.7644,4642.1171,1308.7387,1586.7038
2018/11/26,3141.2434,4367.4619,4633.7314,1304.5572,1582.9112
2018/11/27,3137.2413,4387.6515,4671.6439,1315.4328,1598.0289
2018/11/28,3178.9326,4441.8569,4728.5759,1341.0832,1624.0422
2018/11/29,3137.6542,4345.703,4617.3483,1312.7163,1582.7984
2018/11/30,3172.69,4376.6511,4648.1837,1329.3885,1599.1633
2018/12/3,3260.9502,4515.1735,4802.2933,1372.7939,1654.0829
2018/12/4,3267.7095,4536.2104,4846.1695,1378.7535,1665.5929
2018/12/5,3252.0041,4502.7021,4816.9916,1381.7668,1662.2474
2018/12/6,3181.673,4411.0884,4730.9128,1345.7608,1621.9781
2018/12/7,3181.5646,4410.9593,4731.9019,1341.0187,1620.5025
2018/12/10,3144.7631,4359.3122,4676.6151,1326.8478,1598.6695
2018/12/11,3159.8158,4395.5702,4720.4692,1338.0788,1616.1406
2018/12/12,3170.6092,4393.324,4718.8217,1338.7307,1614.5011
2018/12/13,3219.6924,4443.1572,4763.7167,1348.5039,1628.8295
2018/12/14,3165.9109,4337.1025,4641.8881,1310.4576,1581.5365
2018/12/17,3161.1966,4330.6465,4627.2282,1299.1747,1574.0242
2018/12/18,3128.4265,4307.2675,4596.61,1293.3351,1565.2431
2018/12/19,3091.1255,4247.8991,4533.3964,1268.8139,1538.6173
2018/12/20,3067.4169,4259.7614,4550.5973,1278.1573,1549.9512
2018/12/21,3029.3951,4231.144,4517.7798,1270.3043,1540.5276
2018/12/24,3038.1981,4274.7218,4558.3174,1284.3322,1559.2357
2018/12/25,3017.2815,4225.5124,4514.6175,1273.4473,1546.8742
2018/12/26,3002.0327,4208.4053,4494.4975,1264.0702,1538.1862
2018/12/27,2990.5057,4161.2702,4424.6531,1248.0765,1514.4195
2018/12/28,3010.6536,4168.0363,4430.0238,1250.5254,1516.8902
2019/1/2,2969.5353,4131.9567,4408.5252,1228.7668,1502.4661
2019/1/3,2964.8421,4112.807,4376.8582,1214.4969,1487.3045
2019/1/4,3035.8741,4210.8786,4497.8933,1245.1567,1527.7248
2019/1/7,3054.303,4288.3234,4594.1482,1268.0583,1559.2204
2019/1/8,3047.7035,4277.2967,4585.0325,1263.5102,1554.841
2019/1/9,3078.4759,4288.7717,4594.7385,1262.5167,1554.6021
2019/1/10,3072.6864,4281.8606,4582.4828,1258.9886,1552.9628
2019/1/11,3094.7782,4314.8757,4621.6108,1261.5603,1562.7956
2019/1/14,3067.7845,4286.5474,4594.1901,1245.9994,1546.9855
2019/1/15,3127.9904,4347.3555,4644.1664,1266.2745,1569.2468
2019/1/16,3128.6517,4336.8779,4637.1968,1267.3048,1566.7024
2019/1/17,3111.4168,4303.7308,4595.4901,1251.4137,1544.9448
2019/1/18,3168.1739,4347.8112,4626.4129,1269.5046,1559.2152
2019/1/21,3185.6364,4373.6333,4655.1105,1274.7889,1570.0174
2019/1/22,3143.3171,4308.2518,4603.2028,1252.2391,1548.2947
2019/1/23,3141.0532,4315.6846,4609.6722,1251.1266,1548.8467
2019/1/24,3158.7817,4338.17,4635.7473,1265.1607,1562.6606
2019/1/25,3184.4696,4318.4417,4607.9448,1265.4942,1554.3221
2019/1/28,3183.7777,4307.2196,4570.3992,1259.7432,1542.1119
2019/1/29,3193.9698,4254.2875,4490.0512,1243.5918,1511.1935
2019/1/30,3168.4829,4211.6235,4423.1355,1230.8193,1489.29
2019/1/31,3201.6331,4176.4739,4355.7359,1227.9878,1474.7505
2019/2/1,3247.3971,4294.2696,4482.9853,1271.2746,1524.5357
2019/2/11,3306.4725,4402.8668,4611.8298,1316.0984,1573.0425
2019/2/12,3330.3353,4439.485,4675.7918,1332.2704,1595.3451
2019/2/13,3397.0276,4512.4088,4759.8256,1357.6657,1628.6075
2019/2/14,3402.1403,4532.1699,4780.0441,1361.9384,1634.9857
2019/2/15,3338.7047,4502.7348,4773.5144,1357.8362,1632.3424
2019/2/18,3445.7448,4660.999,4942.8759,1413.6002,1699.0251
2019/2/19,3439.6078,4667.2836,4963.7511,1406.0375,1698.4646
2019/2/20,3451.9273,4667.6243,4967.0394,1408.3818,1699.6731
2019/2/21,3442.7056,4659.1431,4947.658,1412.535,1697.8889
2019/2/22,3520.1182,4777.2977,5059.5092,1456.2989,1745.6901
2019/2/25,3729.4831,5044.3466,5324.2471,1536.3711,1840.9611
2019/2/26,3684.6935,5038.5435,5323.7574,1546.9869,1842.4757
2019/2/27,3678.3921,5017.8842,5310.2745,1520.4193,1820.9916
2019/2/28,3669.3703,5025.2913,5330.3392,1535.6804,1838.0303
2019/3/1,3749.7143,5067.225,5364.3661,1567.8731,1862.0448
2019/3/4,3794.104,5158.2467,5482.2985,1619.7099,1910.9954
2019/3/5,3816.0132,5295.2878,5654.3058,1676.5659,1976.9585
2019/3/6,3848.0903,5390.0294,5776.9732,1700.4964,2012.1978
2019/3/7,3808.8497,5458.6153,5877.2974,1692.4163,2025.4899
2019/3/8,3657.579,5245.6999,5633.3187,1654.4853,1959.3446
2019/3/11,3729.9546,5456.381,5876.342,1727.8014,2055.2925
2019/3/12,3755.3519,5551.0029,6006.1778,1773.4325,2101.5987
2019/3/13,3724.1941,5424.8642,5866.6333,1693.8604,2026.1823
2019/3/14,3698.4858,5298.5024,5688.9504,1650.1862,1965.0128
2019/3/15,3745.005,5359.0087,5777.1086,1662.6229,1983.0094
2019/3/18,3851.7479,5501.183,5916.3436,1707.056,2028.1034
2019/3/19,3833.9626,5522.1801,5941.9085,1708.8743,2034.3462
2019/3/20,3835.4397,5515.7856,5926.1695,1687.9,2017.9978
2019/3/21,3836.8913,5589.478,5990.6386,1703.8545,2041.6582
2019/3/22,3833.8013,5622.1402,6014.5459,1693.8654,2040.4488
2019/3/25,3742.8252,5549.6711,5961.4351,1668.8413,2019.9432
2019/3/26,3700.4388,5394.8787,5788.3599,1630.1903,1965.324
2019/3/27,3743.3878,5447.8795,5826.527,1637.7728,1976.9401
2019/3/28,3728.3953,5370.1234,5747.8634,1626.8187,1957.7936
2019/3/29,3872.3412,5547.6561,5911.2119,1693.5475,2023.926
2019/4/1,3973.928,5757.8379,6137.7333,1760.892,2102.5872
2019/4/2,3971.2852,5775.5497,6174.9422,1754.1565,2104.5957
2019/4/3,4022.1566,5836.0369,6237.016,1768.1781,2122.6882
2019/4/4,4062.2309,5871.5575,6260.0695,1777.2628,2125.6601
2019/4/8,4057.2286,5847.6296,6230.2139,1739.6551,2093.2989
2019/4/9,4075.4301,5858.0464,6245.4321,1741.1706,2106.6941
2019/4/10,4085.847,5850.7609,6235.7066,1726.6364,2091.2334
2019/4/11,3997.5778,5727.1749,6106.9498,1691.1042,2047.3162
2019/4/12,3988.6168,5714.3676,6101.2045,1695.7294,2048.0795
2019/4/15,3975.5244,5655.9825,6052.0525,1666.8971,2021.1852
2019/4/16,4085.7891,5777.0111,6179.8008,1697.5287,2067.695
2019/4/17,4087.2398,5807.7288,6234.1109,1717.4373,2089.1453
2019/4/18,4072.0753,5775.171,6202.8448,1704.5468,2078.7967
2019/4/19,4120.6078,5810.1798,6255.252,1715.7952,2097.1112
2019/4/22,4025.6109,5723.0417,6192.1441,1697.5121,2073.3045
2019/4/23,4019.0053,5628.0624,6078.2672,1683.8,2038.6864
2019/4/24,4030.0887,5679.7256,6153.3905,1718.8461,2073.7844
2019/4/25,3941.816,5458.4194,5899.9068,1669.9777,1996.8625
2019/4/26,3889.2748,5408.0306,5834.3774,1657.8243,1983.0368
2019/4/29,3900.3339,5265.6011,5622.4844,1615.6164,1917.1373
2019/4/30,3913.211,5307.56,5682.2357,1623.7819,1927.6905
2019/5/6,3684.6168,4908.7984,5246.8299,1494.8864,1771.61
2019/5/7,3720.6684,4973.4043,5312.496,1504.1637,1787.7509
2019/5/8,3667.4574,4947.7419,5292.7459,1481.873,1780.4351
2019/5/9,3599.7001,4888.4128,5237.8246,1469.4755,1770.0839
2019/5/10,3730.4513,5064.323,5445.5262,1533.8712,1844.8174
2019/5/13,3668.7255,5005.9044,5405.6148,1503.0646,1822.1443
2019/5/14,3645.1503,4965.6124,5368.2288,1494.6033,1812.583
2019/5/15,3727.0923,5076.555,5486.3865,1528.6912,1852.761
2019/5/16,3743.9635,5108.3588,5527.2751,1533.6697,1859.2008
2019/5/17,3648.7609,4942.5792,5330.9863,1478.7481,1794.1636
2019/5/20,3617.7924,4923.5589,5313.1491,1469.311,1795.2968
2019/5/21,3666.7762,5009.8725,5418.0453,1493.7156,1822.3231
2019/5/22,3649.3796,4976.3929,5395.4299,1488.6266,1820.0689
2019/5/23,3583.9646,4872.9202,5267.8266,1451.2448,1773.078
2019/5/24,3593.9139,4841.7573,5200.774,1443.7467,1755.4618
2019/5/27,3637.1971,4962.947,5354.634,1491.9516,1815.3949
2019/5/28,3672.2605,4955.4855,5354.5254,1505.163,1822.376
2019/5/29,3663.909,4956.8638,5376.5125,1497.8922,1824.2729
2019/5/30,3641.1833,4926.403,5341.9803,1485.2423,1807.5852
2019/5/31,3629.7893,4912.0005,5334.2477,1483.6576,1810.1724
2019/6/3,3632.0127,4853.8153,5255.0737,1468.9816,1784.6142
2019/6/4,3598.4666,4795.4129,5160.9769,1456.2678,1760.6924
2019/6/5,3597.105,4783.8245,5158.4652,1451.1766,1760.0945
2019/6/6,3564.6778,4678.7844,5030.8005,1416.0552,1712.942
2019/6/10,3610.7435,4725.2643,5098.9383,1431.3371,1735.2786
2019/6/11,3719.2759,4901.4723,5289.6243,1487.3499,1801.6533
2019/6/12,3691.0957,4863.4922,5264.8861,1473.9007,1793.0741
2019/6/13,3685.3933,4877.6505,5294.1125,1479.8305,1805.3408
2019/6/14,3654.8799,4795.5267,5173.0685,1453.9575,1767.2696
2019/6/17,3654.8248,4802.6117,5160.6726,1442.3479,1761.4082
2019/6/18,3667.6185,4797.1468,5160.8783,1455.7456,1767.7136
2019/6/19,3715.9381,4858.9164,5234.2753,1469.9874,1792.8125
2019/6/20,3828.5183,4954.7338,5317.31,1498.0144,1821.4584
2019/6/21,3833.9383,5021.3051,5406.04,1523.8089,1867.3231
2019/6/24,3841.2659,5024.2046,5403.7981,1514.4648,1857.7884
2019/6/25,3801.3098,4974.9882,5351.6898,1498.4655,1837.0043
2019/6/26,3794.331,4962.5936,5351.391,1504.5487,1842.4503
2019/6/27,3834.8172,5007.4833,5397.5712,1525.2438,1862.302
2019/6/28,3825.5873,4950.4798,5321.4331,1511.5071,1834.5728
2019/7/1,3935.8116,5100.2619,5481.4086,1568.1598,1900.6713
2019/7/2,3937.1691,5084.41,5483.515,1570.5116,1900.2035
2019/7/3,3893.5341,5040.7227,5428.5142,1544.3566,1873.761
2019/7/4,3873.1019,5025.0207,5404.3836,1532.7435,1861.0157
2019/7/5,3893.2025,5042.6599,5424.2503,1547.737,1874.3143
2019/7/8,3802.7897,4870.7807,5244.2661,1506.6612,1812.0543
2019/7/9,3793.1297,4881.6235,5260.3435,1517.7927,1824.5655
2019/7/10,3786.739,4843.8649,5214.6441,1510.4346,1815.4502
2019/7/11,3785.221,4844.5474,5206.3985,1514.1994,1817.1876
2019/7/12,3808.7311,4861.5679,5219.1888,1518.0741,1820.2685
2019/7/15,3824.1878,4925.3243,5273.8148,1547.4677,1847.9425
2019/7/16,3806.8449,4932.0458,5285.229,1545.2729,1850.2306
2019/7/17,3804.6384,4929.085,5289.4244,1550.2173,1853.9719
2019/7/18,3768.4019,4844.1087,5194.6017,1524.4792,1819.0418
2019/7/19,3807.9551,4878.6903,5220.0273,1541.9814,1833.4173
2019/7/22,3781.6832,4776.5749,5073.3332,1515.9654,1789.218
2019/7/23,3789.9135,4823.9182,5131.0973,1534.9261,1818.2808
2019/7/24,3819.8325,4873.0271,5194.829,1553.7177,1845.4083
2019/7/25,3851.0665,4891.6432,5211.0858,1566.0771,1854.6525
2019/7/26,3858.5688,4898.1099,5216.6018,1561.8552,1850.8367
2019/7/29,3854.2704,4897.0183,5218.9831,1566.5244,1855.3614
2019/7/30,3870.3176,4922.9175,5239.7181,1580.1286,1866.7275
2019/7/31,3835.3589,4903.203,5200.0945,1570.3934,1855.9904
2019/8/1,3803.4694,4870.469,5173.2289,1573.8657,1856.9322
2019/8/2,3747.4379,4809.9198,5091.0633,1556.7442,1832.2635
2019/8/5,3675.6884,4751.9846,5032.6422,1531.3724,1807.2893
2019/8/6,3636.3289,4650.5627,4899.8161,1507.9105,1768.1924
2019/8/7,3621.431,4626.3641,4885.4401,1500.2514,1756.2036
2019/8/8,3669.2936,4656.1009,4923.3268,1522.9742,1778.0695
2019/8/9,3633.5296,4600.3526,4869.7924,1507.706,1759.1177
2019/8/12,3699.1047,4685.045,4952.2171,1539.9133,1797.2744
2019/8/13,3665.7515,4658.3884,4928.4648,1524.3574,1783.1788
2019/8/14,3682.4015,4683.8403,4961.7505,1536.6595,1798.3893
2019/8/15,3694.0006,4706.5504,4985.4213,1555.7734,1815.619
2019/8/16,3710.5386,4722.6625,5013.5824,1567.9928,1826.6315
2019/8/19,3791.0946,4875.0363,5173.1766,1622.8437,1893.1248
2019/8/20,3787.7324,4872.6061,5185.2652,1611.5925,1889.4148
2019/8/21,3781.7579,4882.7213,5186.6218,1609.8333,1890.1053
2019/8/22,3793.5061,4887.9142,5208.552,1613.4575,1897.8766
2019/8/23,3820.8638,4887.9024,5197.5481,1615.5592,1892.496
2019/8/26,3765.9105,4855.4584,5168.6795,1600.7952,1877.5495
2019/8/27,3816.9459,4936.1238,5266.6579,1628.1214,1912.7588
2019/8/28,3802.5844,4928.1935,5256.1774,1625.1881,1909.204
2019/8/29,3790.1867,4934.1838,5260.9496,1620.8606,1909.9807
2019/8/30,3799.5863,4886.494,5182.9555,1610.8982,1887.0512
2019/9/2,3848.3198,5008.2958,5317.5333,1652.2882,1944.416
2019/9/3,3853.6106,5044.1805,5357.0603,1660.4265,1960.5203
2019/9/4,3886.0012,5093.2662,5394.7063,1669.4104,1974.1972
2019/9/5,3925.323,5138.4051,5445.5743,1689.054,1998.2945
2019/9/6,3948.5075,5154.6378,5468.4591,1692.2391,2007.3455
2019/9/9,3972.9484,5263.4594,5602.2416,1733.2301,2063.7882
2019/9/10,3959.265,5245.305,5614.5756,1725.3082,2060.6597
2019/9/11,3930.0999,5217.2913,5566.4083,1703.5377,2039.0653
2019/9/12,3972.3799,5242.6115,5592.9216,1710.5723,2049.9036
2019/9/16,3957.7154,5250.3398,5627.2352,1714.3683,2060.9943
2019/9/17,3891.2208,5140.4502,5492.2224,1677.9866,2012.4443
2019/9/18,3910.0837,5141.0381,5485.8788,1679.3059,2013.1653
2019/9/19,3924.3823,5191.6687,5550.4072,1705.5991,2044.6956
2019/9/20,3935.6511,5204.4848,5556.4776,1705.0471,2044.421
2019/9/23,3890.6616,5171.484,5501.2148,1684.3236,2029.0268
2019/9/24,3901.0758,5180.7418,5528.8929,1694.5964,2039.7438
2019/9/25,3870.9837,5087.0091,5421.6247,1672.6464,2000.0234
2019/9/26,3841.1388,4970.2403,5244.0766,1623.7908,1930.3818
2019/9/27,3852.6534,5005.6299,5291.4359,1647.5332,1956.3371
2019/9/30,3814.5282,4940.903,5232.3865,1627.5454,1929.9589
2019/10/8,3837.6791,4941.7607,5237.1816,1616.5842,1923.4469
2019/10/9,3843.2392,4982.9535,5285.1493,1622.415,1939.677
2019/10/10,3874.6391,5046.3594,5366.9254,1666.9663,1983.9372
2019/10/11,3911.7253,5055.5165,5370.6541,1666.8345,1984.0759
2019/10/14,3953.2411,5131.1312,5455.6064,1679.3784,2011.5101
2019/10/15,3936.2498,5061.0029,5375.5288,1660.887,1982.6759
2019/10/16,3922.6854,5038.356,5353.0154,1656.3719,1975.0813
2019/10/17,3925.2216,5029.854,5347.2673,1658.2592,1977.4177
2019/10/18,3869.3777,4961.8072,5280.5324,1648.6253,1959.1425
2019/10/21,3880.8398,4951.0354,5247.2982,1644.5077,1952.849
2019/10/22,3895.8809,5005.5525,5312.4584,1666.8685,1981.7713
2019/10/23,3871.0848,4967.1949,5269.7225,1650.29,1962.4325
2019/10/24,3870.6678,4958.2465,5259.4545,1653.8646,1960.6641
2019/10/25,3896.7923,4994.5684,5300.0943,1675.3402,1980.0913
2019/10/28,3926.585,5084.4677,5425.7542,1704.4168,2023.8524
2019/10/29,3910.226,5007.7126,5366.7544,1686.5802,1993.0686
2019/10/30,3891.2255,4947.8954,5313.4166,1684.0782,1981.8279
2019/10/31,3886.7519,4917.4174,5253.8811,1671.3122,1960.189
2019/11/1,3952.3872,4962.3495,5303.9905,1686.9984,1980.2561
2019/11/4,3978.1216,4987.8364,5337.0832,1699.9194,1993.2563
2019/11/5,4002.8128,5025.3029,5352.061,1713.2892,2003.7664
2019/11/6,3984.8816,4974.7343,5304.8381,1703.0175,1988.2617
2019/11/7,3991.8749,5007.0666,5340.1711,1715.5753,2007.6026
2019/11/8,3973.0107,4988.2938,5321.7779,1711.2157,2002.0626
2019/11/11,3902.9783,4876.1594,5183.5711,1673.1288,1953.2489
2019/11/12,3903.6888,4881.6144,5196.7152,1671.4421,1956.2472
2019/11/13,3899.9815,4875.543,5181.4922,1681.7939,1962.8647
2019/11/14,3905.857,4912.1075,5216.6437,1692.5827,1979.3322
2019/11/15,3877.0892,4868.4367,5152.5637,1674.7838,1957.5272
2019/11/18,3907.9291,4892.4609,5189.3522,1682.4917,1971.5552
2019/11/19,3947.0392,4975.1128,5286.1488,1729.0785,2020.3445
2019/11/20,3907.8641,4946.2757,5259.4697,1719.6649,2007.8746
2019/11/21,3889.598,4945.7188,5250.665,1713.2023,2000.6431
2019/11/22,3849.9948,4904.0828,5181.1093,1679.8026,1962.5586
2019/11/25,3878.2061,4901.5021,5151.3684,1661.7742,1933.8185
2019/11/26,3891.6533,4882.1624,5147.7282,1679.0823,1944.0692
2019/11/27,3875.6186,4904.2568,5145.967,1674.3888,1942.0691
2019/11/28,3862.3029,4889.2595,5131.1284,1673.7948,1939.2788
2019/11/29,3828.6706,4894.9416,5126.6146,1664.8963,1933.1756
2019/12/2,3836.0589,4905.4209,5137.7835,1669.5358,1938.5704
2019/12/3,3851.0873,4926.4548,5171.3562,1675.3852,1951.2498
2019/12/4,3849.819,4920.6682,5179.6944,1673.7793,1952.6504
2019/12/5,3879.3638,4967.6021,5238.1302,1709.8264,1987.9859
2019/12/6,3902.3853,5010.5104,5275.5098,1726.8011,2008.5594
2019/12/9,3895.4468,5024.604,5294.2815,1721.0707,2008.6306
2019/12/10,3900.3843,5049.0514,5326.3609,1734.0216,2026.5643
2019/12/11,3902.7492,5027.2784,5304.8817,1718.2595,2013.4565
2019/12/12,3891.0242,5012.0011,5304.4232,1720.986,2015.7367
2019/12/13,3968.2211,5073.6858,5375.9765,1755.4132,2050.5071
2019/12/16,3987.5464,5166.0391,5476.9884,1780.333,2090.141
2019/12/17,4041.7996,5236.0624,5545.6182,1801.6162,2114.9029
2019/12/18,4032.7826,5235.1248,5543.787,1792.4178,2114.9333
2019/12/19,4027.1495,5241.7376,5568.113,1790.4375,2119.6264
2019/12/20,4017.2527,5184.6752,5501.1575,1771.7065,2091.4355
2019/12/23,3967.0962,5084.3505,5377.0867,1736.624,2045.5674
2019/12/24,3992.9581,5162.0702,5471.7354,1769.8688,2085.3795
2019/12/25,3990.8671,5183.0986,5504.4168,1784.3947,2103.8457
2019/12/26,4025.9879,5219.1404,5543.6643,1793.6354,2115.484
2019/12/27,4022.0278,5179.1929,5498.9254,1767.5818,2082.1731
2019/12/30,4081.6334,5241.9383,5529.9961,1790.2385,2094.6299
2019/12/31,4096.5821,5267.6622,5567.033,1798.1181,2104.2705
2020/1/2,4152.2408,5366.1375,5676.5579,1832.7416,2149.7125
2020/1/3,4144.9649,5380.6372,5706.0438,1836.0118,2159.2557
2020/1/6,4129.2954,5434.8503,5764.7334,1859.9209,2183.7624
2020/1/7,4160.2274,5499.8395,5852.3609,1893.2141,2219.1566
2020/1/8,4112.3172,5423.7966,5772.4742,1862.6992,2187.9666
2020/1/9,4164.3697,5497.5429,5864.1821,1913.1422,2241.9735
2020/1/10,4163.1849,5480.2279,5851.8928,1904.1945,2235.069
2020/1/13,4203.9883,5559.6272,5926.7222,1935.0716,2271.0088
2020/1/14,4189.8862,5542.3316,5914.1131,1922.5573,2261.3897
2020/1/15,4166.7344,5530.0266,5913.518,1924.2384,2262.9156
2020/1/16,4149.0434,5527.6676,5902.1318,1929.9608,2265.713
2020/1/17,4154.853,5510.0453,5879.4121,1932.5106,2260.347
2020/1/20,4185.8304,5587.5359,5954.8668,1982.1762,2304.6793
2020/1/21,4114.3085,5523.9419,5901.8587,1967.0268,2288.358
2020/1/22,4131.9311,5575.5126,5919.587,1993.8991,2314.8381
2020/1/23,4003.9013,5377.7411,5699.0083,1927.7418,2233.8478
2020/2/3,3688.3578,4910.9011,5200.1624,1795.7744,2060.6135
2020/2/4,3785.6376,4996.4743,5212.1,1882.691,2115.3374
2020/2/5,3828.5272,5123.9619,5348.3408,1939.6198,2180.2928
2020/2/6,3899.7751,5282.8922,5515.6411,2012.2485,2256.1827
2020/2/7,3899.8693,5327.0369,5583.5955,2015.7993,2279.0469
2020/2/10,3916.0052,5388.4349,5661.5621,2042.1773,2308.0403
2020/2/11,3952.4643,5361.2768,5623.2586,2028.4442,2291.0517
2020/2/12,3984.4325,5459.9461,5754.2577,2085.278,2351.7752
2020/2/13,3959.9188,5412.8418,5707.5326,2064.5956,2330.9206
2020/2/14,3987.7342,5420.8025,5727.8291,2069.2188,2334.9934
2020/2/17,4077.4241,5594.4366,5936.4827,2146.1776,2428.8449
2020/2/18,4057.5108,5660.8142,6072.1933,2170.9493,2478.6067
2020/2/19,4051.3107,5603.2626,6018.0505,2139.4372,2444.288
2020/2/20,4144.6561,5706.7127,6134.388,2186.7374,2499.2024
2020/2/21,4149.4903,5784.0321,6243.4783,2226.6389,2543.7515
2020/2/24,4132.8388,5865.4665,6380.4145,2263.9716,2594.638
2020/2/25,4123.8543,5897.7219,6407.1434,2287.3117,2613.3164
2020/2/26,4073.0152,5743.3929,6221.835,2180.7012,2500.6992
2020/2/27,4084.8759,5753.7277,6232.089,2196.7138,2511.3095
2020/2/28,3940.0488,5451.2897,5870.9664,2071.5665,2363.2671
2020/3/2,4069.6662,5656.4193,6113.4111,2135.4152,2449.1551
2020/3/3,4091.3615,5710.0235,6195.8915,2173.3465,2488.2956
2020/3/4,4115.0524,5716.5112,6226.533,2169.4428,2488.6348
2020/3/5,4206.7251,5801.1199,6315.8349,2209.5883,2522.9109
2020/3/6,4138.5072,5763.8602,6296.7385,2192.9361,2511.3089
2020/3/9,3997.1325,5525.8167,6049.6211,2093.0632,2399.7274
2020/3/10,4082.7315,5675.1113,6206.408,2148.8097,2471.5219
2020/3/11,4028.4289,5589.5311,6122.9093,2101.4635,2427.8718
2020/3/12,3950.9111,5493.8838,5999.6395,2045.9255,2378.3219
2020/3/13,3895.3128,5457.2006,5945.4645,2030.58,2361.8171
2020/3/16,3727.8398,5200.1142,5657.7747,1910.7666,2231.777
2020/3/17,3709.6822,5212.0619,5642.9188,1917.7019,2237.0579
2020/3/18,3636.2565,5119.4716,5556.1082,1887.0419,2202.4764
2020/3/19,3589.0926,5157.8235,5617.1948,1894.9431,2224.7042
2020/3/20,3653.2239,5219.2809,5670.471,1915.0464,2245.9969
2020/3/23,3530.3058,4998.9095,5416.5708,1827.0522,2140.1293
